step,loss_value_function,loss_FOC_g,loss_FOC_a,loss_FOC_d,loss_FOC_S_g,loss_FOC_S_a,elapsed_time
518000,6.71503e-03,1.18913e-01,1.19722e-01,1.06471e-01,9.71761e-03,9.89973e-01,2631
519000,6.79333e-03,1.23925e-01,1.19812e-01,1.07679e-01,9.28526e-03,9.89974e-01,2636
520000,6.71534e-03,1.20504e-01,1.19718e-01,1.06857e-01,1.42246e-02,9.89979e-01,2641
521000,6.67766e-03,1.20290e-01,1.20190e-01,1.07775e-01,5.07828e-03,9.89985e-01,2646
522000,6.89738e-03,1.21218e-01,1.22848e-01,1.07081e-01,1.54271e-02,9.89980e-01,2651
523000,6.62329e-03,1.18525e-01,1.18699e-01,1.06224e-01,6.97311e-03,9.89976e-01,2656
524000,6.74488e-03,1.17204e-01,1.21946e-01,1.05161e-01,8.25884e-03,9.89983e-01,2661
525000,6.76086e-03,1.17174e-01,1.22388e-01,1.06145e-01,9.56785e-03,9.89989e-01,2666
526000,6.79931e-03,1.22472e-01,1.19343e-01,1.08322e-01,8.18492e-03,9.89980e-01,2671
527000,6.82312e-03,1.20596e-01,1.22853e-01,1.06786e-01,1.11951e-02,9.89983e-01,2676
528000,6.76962e-03,1.20289e-01,1.21619e-01,1.06901e-01,8.60197e-03,9.89985e-01,2681
529000,6.77627e-03,1.20786e-01,1.17632e-01,1.06791e-01,1.03698e-02,9.89983e-01,2686
530000,6.63677e-03,1.18679e-01,1.18968e-01,1.08085e-01,1.61249e-02,9.89989e-01,2691
531000,6.66482e-03,1.21418e-01,1.15297e-01,1.09280e-01,1.36396e-02,9.89978e-01,2696
532000,6.74821e-03,1.19725e-01,1.21273e-01,1.08137e-01,1.16787e-02,9.89983e-01,2701
533000,6.81593e-03,1.23540e-01,1.21253e-01,1.07920e-01,1.14160e-02,9.89985e-01,2706
534000,6.74587e-03,1.22091e-01,1.19370e-01,1.08327e-01,5.73585e-03,9.89983e-01,2711
535000,6.58274e-03,1.14737e-01,1.18342e-01,1.06826e-01,5.76921e-03,9.89972e-01,2716
536000,6.71004e-03,1.20474e-01,1.19680e-01,1.07031e-01,1.12411e-02,9.89977e-01,2721
537000,6.73895e-03,1.22260e-01,1.18592e-01,1.08602e-01,1.06326e-02,9.89984e-01,2726
538000,6.60355e-03,1.17140e-01,1.20646e-01,1.06180e-01,6.26491e-03,9.89973e-01,2731
539000,6.72060e-03,1.19458e-01,1.20043e-01,1.07957e-01,1.36256e-02,9.89980e-01,2736
540000,6.67049e-03,1.23503e-01,1.18698e-01,1.07794e-01,9.59824e-03,9.89981e-01,2741
541000,6.83835e-03,1.21821e-01,1.18358e-01,1.07902e-01,9.83363e-03,9.89986e-01,2746
542000,6.74063e-03,1.22760e-01,1.17117e-01,1.09245e-01,1.39934e-02,9.89985e-01,2751
543000,6.80381e-03,1.22002e-01,1.18216e-01,1.06816e-01,1.22800e-02,9.89973e-01,2756
544000,6.78846e-03,1.22475e-01,1.16947e-01,1.08344e-01,9.54396e-03,9.89980e-01,2761
545000,6.62980e-03,1.21323e-01,1.17777e-01,1.08573e-01,2.31375e-02,9.89983e-01,2766
546000,6.65404e-03,1.20817e-01,1.16828e-01,1.06942e-01,9.10354e-03,9.89975e-01,2771
547000,6.68541e-03,1.18114e-01,1.20134e-01,1.06600e-01,6.32907e-03,9.89986e-01,2776
548000,6.64655e-03,1.23913e-01,1.15383e-01,1.09225e-01,7.32331e-03,9.89983e-01,2781
549000,6.67594e-03,1.21084e-01,1.19422e-01,1.07942e-01,1.52924e-02,9.89984e-01,2786
550000,6.60900e-03,1.18840e-01,1.18008e-01,1.06780e-01,5.18862e-03,9.89988e-01,2791
551000,6.73475e-03,1.15721e-01,1.23849e-01,1.05238e-01,6.31507e-03,9.89983e-01,2796
552000,6.75353e-03,1.17423e-01,1.21394e-01,1.06067e-01,8.93200e-03,9.89982e-01,2801
553000,6.74635e-03,1.19222e-01,1.18725e-01,1.06853e-01,8.09610e-03,9.89980e-01,2806
554000,6.76345e-03,1.20416e-01,1.19643e-01,1.06355e-01,8.82637e-03,9.89982e-01,2811
555000,6.56294e-03,1.17703e-01,1.17695e-01,1.06416e-01,6.31485e-03,9.89981e-01,2816
556000,6.71332e-03,1.18462e-01,1.24669e-01,1.06907e-01,1.13996e-02,9.89976e-01,2821
557000,6.79969e-03,1.23530e-01,1.20647e-01,1.08110e-01,1.00107e-02,9.89982e-01,2826
558000,6.78160e-03,1.21281e-01,1.21411e-01,1.08753e-01,1.62145e-02,9.89986e-01,2831
559000,6.63587e-03,1.18683e-01,1.21364e-01,1.06021e-01,1.10731e-02,9.89986e-01,2836
560000,6.64482e-03,1.18714e-01,1.19369e-01,1.05835e-01,7.03730e-03,9.89986e-01,2841
561000,6.86058e-03,1.23102e-01,1.18660e-01,1.08766e-01,1.21206e-02,9.89980e-01,2846
562000,6.68139e-03,1.17549e-01,1.20564e-01,1.06432e-01,5.58975e-03,9.89987e-01,2851
563000,6.69082e-03,1.19830e-01,1.19763e-01,1.07457e-01,1.62069e-02,9.89983e-01,2856
564000,6.77560e-03,1.19196e-01,1.23849e-01,1.05270e-01,6.85906e-03,9.89978e-01,2861
565000,6.72655e-03,1.21053e-01,1.20823e-01,1.07302e-01,5.25698e-03,9.89983e-01,2866
566000,6.78480e-03,1.21032e-01,1.20591e-01,1.05709e-01,1.14538e-02,9.89972e-01,2871
567000,6.63607e-03,1.18564e-01,1.20028e-01,1.06052e-01,5.56849e-03,9.89975e-01,2876
568000,6.73613e-03,1.21517e-01,1.19486e-01,1.07671e-01,1.18180e-02,9.89978e-01,2881
569000,6.85519e-03,1.21166e-01,1.19979e-01,1.06172e-01,9.91204e-03,9.89981e-01,2886
570000,6.69255e-03,1.20097e-01,1.19633e-01,1.07224e-01,8.19990e-03,9.89977e-01,2891
571000,6.57855e-03,1.19356e-01,1.17631e-01,1.07302e-01,1.19615e-02,9.89983e-01,2896
572000,6.72774e-03,1.20968e-01,1.19010e-01,1.06885e-01,5.15927e-03,9.89982e-01,2901
573000,6.78811e-03,1.20166e-01,1.21004e-01,1.07282e-01,5.48278e-03,9.89976e-01,2906
574000,6.48764e-03,1.16051e-01,1.16665e-01,1.07290e-01,4.86350e-03,9.89985e-01,2911
575000,6.66849e-03,1.18308e-01,1.18629e-01,1.06304e-01,6.27706e-03,9.89984e-01,2916
576000,6.69217e-03,1.18875e-01,1.20213e-01,1.06672e-01,5.58555e-03,9.89977e-01,2921
577000,6.67619e-03,1.22213e-01,1.18887e-01,1.07497e-01,6.65264e-03,9.89975e-01,2926
578000,6.66558e-03,1.17937e-01,1.23279e-01,1.06144e-01,4.88074e-03,9.89975e-01,2931
579000,6.64941e-03,1.18213e-01,1.16348e-01,1.07066e-01,6.99049e-03,9.89981e-01,2936
580000,6.61077e-03,1.20698e-01,1.15904e-01,1.07101e-01,8.32329e-03,9.89980e-01,2941
581000,6.65720e-03,1.19697e-01,1.17585e-01,1.07433e-01,4.61168e-03,9.89988e-01,2946
582000,6.73450e-03,1.18794e-01,1.25168e-01,1.05533e-01,5.58954e-03,9.89987e-01,2951
583000,6.80092e-03,1.23331e-01,1.18563e-01,1.07677e-01,7.63286e-03,9.89976e-01,2956
584000,6.61233e-03,1.19580e-01,1.19708e-01,1.06596e-01,5.47772e-03,9.89980e-01,2961
585000,6.65892e-03,1.18531e-01,1.21969e-01,1.07670e-01,6.13998e-03,9.89982e-01,2966
586000,6.61444e-03,1.21526e-01,1.13994e-01,1.08453e-01,8.97693e-03,9.89982e-01,2971
587000,6.61307e-03,1.22608e-01,1.16265e-01,1.09295e-01,6.46140e-03,9.89981e-01,2976
588000,6.82703e-03,1.20547e-01,1.19784e-01,1.07930e-01,5.72731e-03,9.89987e-01,2981
589000,6.68754e-03,1.17968e-01,1.20034e-01,1.06416e-01,5.88977e-03,9.89978e-01,2986
590000,6.71924e-03,1.20681e-01,1.19111e-01,1.07549e-01,6.89586e-03,9.89982e-01,2991
591000,6.73736e-03,1.23175e-01,1.15193e-01,1.08933e-01,5.34544e-03,9.89979e-01,2996
592000,6.73509e-03,1.16676e-01,1.22438e-01,1.06177e-01,5.48352e-03,9.89986e-01,3001
593000,6.74214e-03,1.21729e-01,1.19727e-01,1.07362e-01,5.54765e-03,9.89970e-01,3006
594000,6.76610e-03,1.17422e-01,1.23532e-01,1.04789e-01,5.43574e-03,9.89982e-01,3011
595000,6.66896e-03,1.17527e-01,1.21000e-01,1.06737e-01,7.20754e-03,9.89992e-01,3016
596000,6.73208e-03,1.20405e-01,1.20511e-01,1.07231e-01,5.42362e-03,9.89977e-01,3021
597000,6.61983e-03,1.15283e-01,1.19749e-01,1.04735e-01,5.71972e-03,9.89979e-01,3026
598000,6.56683e-03,1.14605e-01,1.19466e-01,1.05317e-01,4.93485e-03,9.89982e-01,3031
599000,6.66151e-03,1.15215e-01,1.21769e-01,1.05128e-01,5.12337e-03,9.89984e-01,3036
600000,6.79718e-03,1.20018e-01,1.20294e-01,1.07319e-01,6.57822e-03,9.89983e-01,3041
601000,6.71484e-03,1.18495e-01,1.18782e-01,1.07376e-01,4.33058e-03,9.89988e-01,3045
602000,6.65231e-03,1.21564e-01,1.16870e-01,1.09478e-01,8.43294e-03,9.89982e-01,3050
603000,6.68999e-03,1.17893e-01,1.21187e-01,1.05912e-01,7.28444e-03,9.89993e-01,3055
604000,6.49829e-03,1.17088e-01,1.14465e-01,1.07389e-01,6.45268e-03,9.89982e-01,3060
605000,6.66087e-03,1.16711e-01,1.20132e-01,1.07559e-01,4.98383e-03,9.89992e-01,3065
606000,6.75852e-03,1.19196e-01,1.20806e-01,1.07787e-01,7.01313e-03,9.89978e-01,3070
607000,6.56336e-03,1.16199e-01,1.20159e-01,1.05746e-01,5.86167e-03,9.89981e-01,3075
608000,6.77126e-03,1.23403e-01,1.18359e-01,1.08992e-01,7.57503e-03,9.89981e-01,3080
609000,6.76209e-03,1.19048e-01,1.22458e-01,1.05885e-01,5.99491e-03,9.89985e-01,3085
610000,6.76170e-03,1.22452e-01,1.19984e-01,1.09443e-01,6.19049e-03,9.89984e-01,3091
611000,6.73147e-03,1.21177e-01,1.20653e-01,1.06625e-01,4.97554e-03,9.89987e-01,3096
612000,6.70199e-03,1.23148e-01,1.18767e-01,1.08912e-01,6.46546e-03,9.89986e-01,3101
613000,6.78488e-03,1.20520e-01,1.20071e-01,1.07495e-01,6.86563e-03,9.89967e-01,3106
614000,6.68110e-03,1.21308e-01,1.17993e-01,1.08129e-01,4.97484e-03,9.89978e-01,3111
615000,6.79568e-03,1.22089e-01,1.19409e-01,1.06397e-01,8.29434e-03,9.89987e-01,3116
616000,6.67031e-03,1.22179e-01,1.16541e-01,1.09483e-01,7.01739e-03,9.89979e-01,3121
617000,6.86954e-03,1.18497e-01,1.20436e-01,1.07233e-01,7.21735e-03,9.89983e-01,3126
618000,6.71018e-03,1.19095e-01,1.20346e-01,1.06033e-01,5.28131e-03,9.89984e-01,3131
619000,6.65045e-03,1.16551e-01,1.20465e-01,1.05767e-01,5.90111e-03,9.89981e-01,3136
620000,6.76000e-03,1.16473e-01,1.23090e-01,1.04690e-01,6.19341e-03,9.89981e-01,3141
621000,6.84722e-03,1.21930e-01,1.21826e-01,1.07583e-01,6.70059e-03,9.89968e-01,3146
622000,6.70913e-03,1.20821e-01,1.19257e-01,1.07440e-01,6.94334e-03,9.89981e-01,3151
623000,6.73609e-03,1.22376e-01,1.18302e-01,1.08354e-01,6.49840e-03,9.89981e-01,3156
624000,6.68015e-03,1.17872e-01,1.19429e-01,1.06272e-01,6.66864e-03,9.89980e-01,3161
625000,6.71708e-03,1.18520e-01,1.21139e-01,1.07170e-01,5.39551e-03,9.89985e-01,3166
626000,6.50009e-03,1.17000e-01,1.18404e-01,1.05361e-01,5.27274e-03,9.89981e-01,3171
627000,6.62033e-03,1.18044e-01,1.21213e-01,1.06824e-01,4.86887e-03,9.89983e-01,3176
628000,6.70665e-03,1.20987e-01,1.19432e-01,1.08121e-01,6.03683e-03,9.89983e-01,3181
629000,6.66633e-03,1.21472e-01,1.20124e-01,1.07812e-01,7.84905e-03,9.89980e-01,3186
630000,6.78104e-03,1.22964e-01,1.19784e-01,1.07310e-01,5.46697e-03,9.89982e-01,3191
631000,6.65664e-03,1.18549e-01,1.18245e-01,1.07504e-01,4.45382e-03,9.89989e-01,3196
632000,6.86730e-03,1.22905e-01,1.19520e-01,1.07634e-01,6.31686e-03,9.89981e-01,3201
633000,6.86945e-03,1.24095e-01,1.16669e-01,1.08220e-01,5.69910e-03,9.89985e-01,3206
634000,6.62938e-03,1.18241e-01,1.21169e-01,1.06384e-01,5.08827e-03,9.89973e-01,3211
635000,6.64092e-03,1.21081e-01,1.15187e-01,1.08605e-01,5.47086e-03,9.89974e-01,3216
636000,6.76573e-03,1.20106e-01,1.22730e-01,1.07937e-01,5.99422e-03,9.89986e-01,3221
637000,6.97256e-03,1.20656e-01,1.22613e-01,1.05746e-01,6.74717e-03,9.89991e-01,3226
638000,6.64499e-03,1.21567e-01,1.15919e-01,1.09574e-01,6.96282e-03,9.89983e-01,3231
639000,6.62842e-03,1.14451e-01,1.20952e-01,1.06152e-01,6.90455e-03,9.89978e-01,3236
640000,6.75590e-03,1.24031e-01,1.18230e-01,1.09849e-01,7.20958e-03,9.89975e-01,3241
641000,6.75514e-03,1.18203e-01,1.20463e-01,1.07115e-01,7.53418e-03,9.89983e-01,3246
642000,6.87600e-03,1.21840e-01,1.23215e-01,1.06792e-01,3.90707e-03,9.89977e-01,3251
643000,6.67936e-03,1.17786e-01,1.18830e-01,1.07161e-01,5.59024e-03,9.89982e-01,3256
644000,6.65677e-03,1.21579e-01,1.17060e-01,1.07167e-01,7.68884e-03,9.89990e-01,3261
645000,6.59336e-03,1.19742e-01,1.18784e-01,1.07280e-01,5.81376e-03,9.89976e-01,3266
646000,6.60535e-03,1.17876e-01,1.18462e-01,1.07328e-01,7.55403e-03,9.89986e-01,3271
647000,6.67711e-03,1.17375e-01,1.21466e-01,1.05915e-01,6.99328e-03,9.89976e-01,3276
648000,6.77214e-03,1.21654e-01,1.21296e-01,1.08022e-01,5.34695e-03,9.89981e-01,3281
649000,6.82360e-03,1.20795e-01,1.19976e-01,1.07924e-01,6.49318e-03,9.89982e-01,3286
650000,6.67451e-03,1.19157e-01,1.17778e-01,1.07620e-01,5.47469e-03,9.89982e-01,3291
651000,6.85518e-03,1.22029e-01,1.20321e-01,1.06845e-01,7.39649e-03,9.89979e-01,3296
652000,6.66308e-03,1.16824e-01,1.19682e-01,1.06636e-01,5.75566e-03,9.89979e-01,3301
653000,6.77600e-03,1.20080e-01,1.20185e-01,1.07499e-01,6.65015e-03,9.89984e-01,3306
654000,6.61176e-03,1.16543e-01,1.20568e-01,1.06112e-01,6.93955e-03,9.89979e-01,3311
655000,6.77242e-03,1.20370e-01,1.19188e-01,1.07493e-01,6.18352e-03,9.89986e-01,3316
656000,6.70441e-03,1.21662e-01,1.16982e-01,1.08757e-01,8.10657e-03,9.89984e-01,3321
657000,6.51146e-03,1.18752e-01,1.15364e-01,1.09307e-01,5.29683e-03,9.89981e-01,3325
658000,6.67153e-03,1.23170e-01,1.17587e-01,1.08165e-01,4.69240e-03,9.89986e-01,3330
659000,6.71059e-03,1.18019e-01,1.18252e-01,1.05781e-01,5.48162e-03,9.89981e-01,3335
660000,6.73426e-03,1.20677e-01,1.19432e-01,1.07977e-01,6.85099e-03,9.89982e-01,3340
661000,6.77750e-03,1.18099e-01,1.22287e-01,1.05006e-01,5.65869e-03,9.89979e-01,3345
662000,6.79307e-03,1.20581e-01,1.15155e-01,1.08760e-01,6.63875e-03,9.89979e-01,3350
663000,6.65856e-03,1.21380e-01,1.17939e-01,1.08063e-01,5.71688e-03,9.89979e-01,3355
664000,6.77441e-03,1.16555e-01,1.23201e-01,1.05530e-01,5.62502e-03,9.89985e-01,3360
665000,6.75078e-03,1.16768e-01,1.23593e-01,1.06549e-01,5.49830e-03,9.89984e-01,3365
666000,6.64982e-03,1.17909e-01,1.17757e-01,1.07016e-01,6.96362e-03,9.89979e-01,3370
667000,6.71924e-03,1.22333e-01,1.17382e-01,1.07659e-01,6.73438e-03,9.89977e-01,3375
668000,6.72555e-03,1.16496e-01,1.22013e-01,1.03747e-01,6.71548e-03,9.89986e-01,3380
669000,6.66498e-03,1.18321e-01,1.19302e-01,1.06931e-01,5.47014e-03,9.89978e-01,3385
670000,6.71564e-03,1.24837e-01,1.13125e-01,1.09155e-01,5.19359e-03,9.89986e-01,3390
671000,6.64169e-03,1.18833e-01,1.17145e-01,1.06964e-01,5.95275e-03,9.89980e-01,3395
672000,6.62358e-03,1.15300e-01,1.21839e-01,1.06745e-01,5.54629e-03,9.89984e-01,3400
673000,6.69031e-03,1.17242e-01,1.20825e-01,1.06923e-01,6.47058e-03,9.89980e-01,3405
674000,6.81409e-03,1.20472e-01,1.22142e-01,1.06238e-01,7.02090e-03,9.89977e-01,3410
675000,6.70404e-03,1.19927e-01,1.19324e-01,1.06470e-01,4.74499e-03,9.89984e-01,3415
676000,6.66342e-03,1.22422e-01,1.19060e-01,1.07581e-01,6.10926e-03,9.89981e-01,3420
677000,6.86849e-03,1.21319e-01,1.20600e-01,1.06074e-01,6.80885e-03,9.89980e-01,3425
678000,6.56809e-03,1.18050e-01,1.19586e-01,1.06753e-01,4.18851e-03,9.89986e-01,3430
679000,6.64377e-03,1.22386e-01,1.15664e-01,1.07761e-01,5.51599e-03,9.89987e-01,3435
680000,6.67998e-03,1.19447e-01,1.19781e-01,1.08393e-01,5.01881e-03,9.89989e-01,3441
681000,6.82248e-03,1.19155e-01,1.21687e-01,1.06762e-01,5.57915e-03,9.89974e-01,3446
682000,6.76731e-03,1.19179e-01,1.18240e-01,1.06410e-01,5.61687e-03,9.89977e-01,3451
683000,6.77899e-03,1.21189e-01,1.19610e-01,1.07826e-01,4.85537e-03,9.89982e-01,3456
684000,6.76812e-03,1.21353e-01,1.19997e-01,1.06512e-01,5.62349e-03,9.89974e-01,3461
685000,6.72515e-03,1.20250e-01,1.20698e-01,1.06463e-01,5.93333e-03,9.89973e-01,3466
686000,6.58543e-03,1.23837e-01,1.15564e-01,1.10476e-01,6.22359e-03,9.89983e-01,3471
687000,6.76658e-03,1.19829e-01,1.19421e-01,1.08192e-01,6.58829e-03,9.89988e-01,3476
688000,6.55115e-03,1.19556e-01,1.17630e-01,1.07771e-01,4.62349e-03,9.89985e-01,3481
689000,6.67318e-03,1.19419e-01,1.17049e-01,1.06986e-01,5.85651e-03,9.89985e-01,3486
690000,6.67492e-03,1.15222e-01,1.23659e-01,1.03758e-01,6.32140e-03,9.89974e-01,3491
691000,6.60296e-03,1.19972e-01,1.19136e-01,1.07192e-01,6.16401e-03,9.89978e-01,3496
692000,6.69803e-03,1.22780e-01,1.17548e-01,1.08132e-01,5.04777e-03,9.89970e-01,3501
693000,6.56704e-03,1.22035e-01,1.11825e-01,1.09008e-01,5.47891e-03,9.89981e-01,3506
694000,6.86187e-03,1.22080e-01,1.20602e-01,1.08265e-01,4.42620e-03,9.89987e-01,3511
695000,6.42988e-03,1.17434e-01,1.16489e-01,1.06983e-01,6.90043e-03,9.89981e-01,3516
696000,6.61684e-03,1.18943e-01,1.17325e-01,1.09127e-01,6.60699e-03,9.89981e-01,3521
697000,6.73009e-03,1.21390e-01,1.18178e-01,1.09001e-01,4.73776e-03,9.89975e-01,3526
698000,6.70381e-03,1.18585e-01,1.18683e-01,1.07870e-01,6.86545e-03,9.89985e-01,3531
699000,6.67403e-03,1.19123e-01,1.19061e-01,1.06008e-01,4.81693e-03,9.89985e-01,3536
700000,6.73835e-03,1.23153e-01,1.16797e-01,1.09430e-01,5.87341e-03,9.89978e-01,3541
701000,6.75136e-03,1.21233e-01,1.18071e-01,1.08871e-01,5.30482e-03,9.89987e-01,3546
702000,6.75691e-03,1.20820e-01,1.20464e-01,1.07043e-01,5.68346e-03,9.89980e-01,3551
703000,6.67540e-03,1.19814e-01,1.17792e-01,1.07856e-01,5.64838e-03,9.89984e-01,3556
704000,6.78546e-03,1.23651e-01,1.16479e-01,1.08253e-01,6.46048e-03,9.89981e-01,3561
705000,6.76707e-03,1.21945e-01,1.21307e-01,1.05782e-01,5.66308e-03,9.89983e-01,3566
706000,6.65852e-03,1.18114e-01,1.21138e-01,1.05987e-01,4.43719e-03,9.89987e-01,3571
707000,6.72420e-03,1.22167e-01,1.18472e-01,1.08012e-01,5.88089e-03,9.89987e-01,3576
708000,6.80492e-03,1.18244e-01,1.21631e-01,1.06176e-01,6.98098e-03,9.89977e-01,3581
709000,6.79004e-03,1.23164e-01,1.18421e-01,1.08854e-01,5.47400e-03,9.89974e-01,3586
710000,6.72102e-03,1.18612e-01,1.21777e-01,1.06699e-01,5.31006e-03,9.89985e-01,3591
711000,6.72872e-03,1.22113e-01,1.17550e-01,1.08821e-01,7.13678e-03,9.89984e-01,3596
712000,6.61842e-03,1.19683e-01,1.19478e-01,1.06484e-01,6.31110e-03,9.89982e-01,3601
713000,6.55272e-03,1.16416e-01,1.21306e-01,1.06026e-01,5.90306e-03,9.89986e-01,3606
714000,6.65623e-03,1.15062e-01,1.22298e-01,1.04606e-01,5.35473e-03,9.89983e-01,3611
715000,6.90366e-03,1.22309e-01,1.23117e-01,1.06301e-01,5.34674e-03,9.89982e-01,3616
716000,6.71487e-03,1.21193e-01,1.17435e-01,1.08729e-01,5.01037e-03,9.89988e-01,3621
717000,6.74098e-03,1.19004e-01,1.21156e-01,1.06799e-01,6.28251e-03,9.89973e-01,3626
718000,6.68374e-03,1.20406e-01,1.19923e-01,1.07678e-01,5.89091e-03,9.89981e-01,3631
719000,6.86704e-03,1.20273e-01,1.22585e-01,1.06428e-01,5.43578e-03,9.89981e-01,3636
720000,6.78097e-03,1.18307e-01,1.20354e-01,1.05681e-01,4.16569e-03,9.89982e-01,3641
721000,6.57558e-03,1.17227e-01,1.16858e-01,1.07377e-01,4.30526e-03,9.89978e-01,3646
722000,6.69878e-03,1.19647e-01,1.21005e-01,1.07039e-01,4.59947e-03,9.89978e-01,3651
723000,6.71017e-03,1.19113e-01,1.22441e-01,1.07296e-01,6.03058e-03,9.89976e-01,3655
724000,6.82829e-03,1.21762e-01,1.19550e-01,1.07545e-01,3.66869e-03,9.89987e-01,3660
725000,6.80876e-03,1.23189e-01,1.20154e-01,1.07702e-01,4.85031e-03,9.89978e-01,3665
726000,6.67037e-03,1.17769e-01,1.18690e-01,1.07333e-01,4.80286e-03,9.89982e-01,3671
727000,6.62987e-03,1.13639e-01,1.24288e-01,1.04417e-01,4.28593e-03,9.89984e-01,3676
728000,6.75546e-03,1.22876e-01,1.18629e-01,1.07528e-01,6.57543e-03,9.89971e-01,3681
729000,6.77595e-03,1.20430e-01,1.23361e-01,1.05373e-01,5.39249e-03,9.89983e-01,3686
730000,6.79179e-03,1.24384e-01,1.16750e-01,1.09555e-01,6.51392e-03,9.89979e-01,3691
731000,6.81731e-03,1.22541e-01,1.19105e-01,1.08110e-01,5.42664e-03,9.89972e-01,3696
732000,6.84157e-03,1.20274e-01,1.19601e-01,1.07353e-01,4.08410e-03,9.89982e-01,3701
733000,6.54713e-03,1.16049e-01,1.20178e-01,1.04888e-01,4.58793e-03,9.89987e-01,3706
734000,6.67386e-03,1.20601e-01,1.18940e-01,1.07235e-01,6.51755e-03,9.89987e-01,3711
735000,6.81988e-03,1.22368e-01,1.22084e-01,1.06904e-01,6.54464e-03,9.89982e-01,3716
736000,6.73643e-03,1.22530e-01,1.22084e-01,1.07435e-01,5.61542e-03,9.89986e-01,3721
737000,6.66095e-03,1.16731e-01,1.19722e-01,1.05776e-01,3.99195e-03,9.89980e-01,3726
738000,6.78814e-03,1.20670e-01,1.22330e-01,1.06940e-01,3.99449e-03,9.89986e-01,3731
739000,6.66260e-03,1.17371e-01,1.19055e-01,1.07051e-01,4.79521e-03,9.89980e-01,3736
740000,6.72200e-03,1.17766e-01,1.22743e-01,1.06448e-01,4.66956e-03,9.89981e-01,3741
741000,6.69138e-03,1.16831e-01,1.23123e-01,1.06929e-01,3.90432e-03,9.89986e-01,3746
742000,6.67170e-03,1.18064e-01,1.18103e-01,1.06693e-01,3.47586e-03,9.89979e-01,3751
743000,6.77028e-03,1.17546e-01,1.21712e-01,1.05588e-01,3.94779e-03,9.89974e-01,3756
744000,6.77197e-03,1.18399e-01,1.19969e-01,1.06153e-01,4.88672e-03,9.89983e-01,3761
745000,6.67476e-03,1.21999e-01,1.17430e-01,1.07314e-01,5.21570e-03,9.89981e-01,3766
746000,6.63314e-03,1.21441e-01,1.18831e-01,1.08058e-01,4.77963e-03,9.89973e-01,3771
747000,6.82811e-03,1.21274e-01,1.19850e-01,1.08060e-01,4.27216e-03,9.89981e-01,3776
748000,6.78837e-03,1.21659e-01,1.18273e-01,1.07490e-01,6.27958e-03,9.89975e-01,3781
749000,6.81988e-03,1.19966e-01,1.22471e-01,1.07222e-01,5.85011e-03,9.89983e-01,3786
750000,6.70043e-03,1.20514e-01,1.20126e-01,1.06447e-01,4.51012e-03,9.89979e-01,3791
751000,6.70517e-03,1.17148e-01,1.17863e-01,1.07216e-01,6.19702e-03,9.89978e-01,3796
752000,6.79041e-03,1.21607e-01,1.19862e-01,1.07795e-01,4.32178e-03,9.89982e-01,3801
753000,6.72404e-03,1.19604e-01,1.20710e-01,1.07059e-01,5.73377e-03,9.89976e-01,3806
754000,6.71317e-03,1.21245e-01,1.22544e-01,1.06698e-01,4.58424e-03,9.89986e-01,3811
755000,6.55861e-03,1.18735e-01,1.18300e-01,1.07747e-01,6.47448e-03,9.89983e-01,3816
756000,6.74163e-03,1.22151e-01,1.19284e-01,1.05987e-01,4.69151e-03,9.89976e-01,3821
757000,6.66341e-03,1.17498e-01,1.21391e-01,1.05733e-01,4.40686e-03,9.89979e-01,3826
758000,6.80361e-03,1.20853e-01,1.23265e-01,1.07367e-01,6.28430e-03,9.89978e-01,3831
759000,6.83708e-03,1.22003e-01,1.22556e-01,1.06266e-01,6.35490e-03,9.89981e-01,3836
760000,6.72541e-03,1.20406e-01,1.18716e-01,1.06968e-01,6.63173e-03,9.89977e-01,3841
761000,6.74368e-03,1.20804e-01,1.18291e-01,1.09087e-01,6.08797e-03,9.89971e-01,3846
762000,6.69645e-03,1.20386e-01,1.16418e-01,1.08086e-01,5.58450e-03,9.89976e-01,3851
763000,6.79826e-03,1.22756e-01,1.21902e-01,1.08036e-01,5.41871e-03,9.89987e-01,3856
764000,6.54072e-03,1.15077e-01,1.20243e-01,1.06812e-01,4.63172e-03,9.89980e-01,3861
765000,6.74109e-03,1.23262e-01,1.18061e-01,1.07147e-01,6.66730e-03,9.89978e-01,3866
766000,6.67196e-03,1.21048e-01,1.20136e-01,1.06800e-01,5.76380e-03,9.89986e-01,3871
767000,6.89023e-03,1.22006e-01,1.22893e-01,1.07656e-01,6.57402e-03,9.89987e-01,3876
768000,6.80175e-03,1.21072e-01,1.21464e-01,1.04620e-01,5.05849e-03,9.89984e-01,3881
769000,6.64773e-03,1.17281e-01,1.19663e-01,1.06538e-01,6.37236e-03,9.89979e-01,3886
770000,6.69176e-03,1.18370e-01,1.21422e-01,1.06362e-01,4.41205e-03,9.89984e-01,3891
771000,6.72059e-03,1.21079e-01,1.19146e-01,1.07747e-01,4.84098e-03,9.89985e-01,3896
772000,6.72697e-03,1.19884e-01,1.20017e-01,1.08208e-01,4.92793e-03,9.89974e-01,3901
773000,6.54638e-03,1.17755e-01,1.18528e-01,1.07003e-01,5.01942e-03,9.89988e-01,3906
774000,6.57972e-03,1.15241e-01,1.15877e-01,1.06411e-01,5.97437e-03,9.89982e-01,3911
775000,6.67231e-03,1.16158e-01,1.20672e-01,1.06225e-01,4.18499e-03,9.89978e-01,3916
